city_name,graph_area,n,m,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,degree_centrality_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,pagerank_max_node,pagerank_max,pagerank_min_node,pagerank_min,pos,hours_congestion,year_change,cost,inner_time,inner_mile_speed
almaty,862980902.5477638,13872,35599,5.132497116493656,10740,2.7487745098039214,5944019.429000023,166.9715281047227,3211990.10199999,168.66152604494803,19044,16.07451562258902,12.445234846208624,6887.776324425714,3721.971242373136,1.06280444896,0.0008427203011320543,,,2.9170955882353025,0.030184068868489025,0.0003700163734766281,0.03071655132641257,0.0005571056157291713,1660118309,0.00033759748910761387,334644909,1.0832034743860887e-05,,,,,,
sapporo,1108443856.899211,53761,165850,6.169900113465152,51507,3.183497330778817,13410887.37300018,80.86154581248225,7057770.185999933,82.49781049899981,85551,48.501328836259134,46.46784740553933,12098.842254867232,6367.278001561142,1.06264408262,0.00042206813385589387,,,3.1841229908505952,0.05471539023663776,0.00011476748722969055,0.03439995890098972,0.00020805554980608416,1468891378,6.004336868060857e-05,335901090,2.7922980381319493e-06,,,,,,
maputo,721113364.7758234,19373,56503,5.8331698756000625,17476,3.0190471274454134,5029583.103,89.01444353397163,2639499.3249999983,90.41858471499037,29192,26.86540140054483,24.234747064260645,6974.746757832697,3660.311199225318,1.03372713255,0.00021237810381749642,,,3.0888022849672137,0.04811613203944928,0.00030111345630817347,0.030948571035289706,0.00038814074863806423,4783311893,0.00018882583881826007,4473235549,7.74787121529782e-06,,,,,,
budapest,600031825.5474433,23325,61651,5.286259378349411,21062,3.03935691318328,7880202.53000001,127.81954112666477,4444870.1910000015,125.8207657315934,35327,38.87293807910818,35.10147146075784,13132.974276506837,7407.724060210793,1.03220779843,0.00048661011175812235,,,2.811719899964356,0.03649565694204633,0.00022664463121026143,0.0522682590721175,0.000869424803084986,284226379,0.00018779627519163072,26672273,6.473068872170015e-06,30 (37),162 (30),11%,-,5,11
tabriz,177290438.61609426,19327,44575,4.612717959331505,14971,2.6751177109742845,3687103.4940000377,82.71684787436989,2206636.797000004,85.52855802325595,25800,109.01321103870016,84.44335812388782,20796.967522789608,12446.451225597493,1.0496833645399999,0.00020190689848569824,,,2.6600808885670024,0.0572959751246637,0.0002386793935285004,0.03280729894275726,0.0006396564695354097,4440037166,0.00024992209364907604,2042464456,7.774758053873461e-06,,,,,,
kuala lumpur,294792487.36366963,25582,59625,4.661480728637323,21322,2.7613556406848567,5909499.058999989,99.11109532914028,3692504.1569999736,105.12766646737198,35124,86.77968773485351,72.32884457362782,20046.30142324407,12525.774282859287,1.10245059324,0.003740041928721174,,,2.5387297057828047,0.04444516092657637,0.0001822243355864641,0.05282229692752634,0.0006030328946822409,5725167631,0.00018825497426042416,33579786,5.942434437751964e-06,,,,,,
bhopal,2024791662.8208559,51422,134176,5.2186223795262725,40146,2.648321729998833,10282608.136999834,76.6352263966718,5312104.652000018,77.94381248074214,68153,25.396193072210203,19.827225060809592,5078.353652777555,2623.5314721710256,1.0635047276799998,0.0010881230622466014,,,2.9472019109848318,0.08579877564766906,0.00010148815424678708,0.032678620045893295,9.000786973904369e-05,3719743973,9.224788135950705e-05,3692786090,2.91733997331459e-06,,,,,,
warsaw,594146509.8536515,19394,44276,4.5659482314117765,15455,2.72532742085181,5971729.751000063,134.8750960113845,3556667.024999985,135.00861771181238,26344,32.64178056819197,26.01210264418928,10050.938029529116,5986.178435813841,1.0455497895299999,0.001964947149697353,,,2.5696486885978724,0.05915001149664495,0.00023544310995780767,0.05862122305867878,0.0011297979841138055,31718360,0.0002801423761915537,32946682,7.794547884409287e-06,28 (31),173 (21),7%,-,5,13
patna,4422968513.334941,6521,17439,5.3485661708326955,5374,2.7302560956908453,5015794.012000003,287.6193595963073,2531803.621,284.85639300180014,8888,1.474349179818857,1.2150210845493847,1134.033397904085,572.4218052574394,1.08546386082,0.0003440564252537416,,,2.9380820937484087,0.030039481943331725,0.0008203322347903692,0.03292439809845134,0.00018529256561539617,3226256779,0.0006227683297221165,1777565596,2.303105158025987e-05,,,,,,
caloocan,112701099.9453156,8953,24856,5.552552217133921,7468,2.8418407237797387,1937252.0950000025,77.93901251206962,992130.3769999987,78.659349639261,12613,79.44021845699946,66.26377208051736,17189.291816495035,8803.200478800973,1.054597655,0.0013276472481493402,,,3.0379016344614063,0.056163229944106455,0.0006202582905644889,0.0417104136416096,0.004025418735293441,166043895,0.00031446129305329564,250545368,1.677797362168271e-05,,,,,,
pune,19473496236.09759,68760,166157,4.832955206515416,52206,2.553170447934846,42026603.03300226,252.9330875798326,22010029.027999893,250.55243298499522,87846,3.530953002293502,2.68087452643593,2158.1436904534107,1130.2556439351856,1.11310003192,0.002268938413669,,,2.7563314426994747,0.041493709169057584,7.028832889529876e-05,0.03375460539073071,0.00022615207107658705,763544512,6.586477388062307e-05,2376103754,2.1830480938394643e-06,,,,,,
barcelona,119284249.27617957,8801,16673,3.7888876264060896,8138,3.1605499375071013,1704175.7489999938,102.21170449229254,1382998.871999997,100.08676161528419,13818,73.78174447510659,68.22359238023151,14286.678747118613,11594.144913448978,1.06435594249,0.0007197265039285073,,,1.945966367458248,0.038549980929811725,0.0004305554120916024,0.044775214937696116,0.0008568397568046492,4541533775,0.0006493296540039098,21638865,1.753002185930233e-05,38 (39),147 (48),5%,-,7,9
oran,109736981.3991525,5766,16186,5.614290669441553,5395,3.132500867152272,1347625.5340000077,83.25871333251006,760520.5950000009,84.66220583324065,8983,52.5438181958642,49.163007139557294,12280.504865522164,6930.394706536684,1.0410139093700002,0.00043247250710490553,,,2.95110128338538,0.05195293782448302,0.0009738578784807688,0.043565730142213266,0.0006918626463971869,578534181,0.0006575423384862433,321694985,2.614380194531521e-05,,,,,,
montreal,616882129.8891046,19738,50083,5.074779612929375,18739,3.2498226770696115,6480040.089000038,129.38602098516537,4326796.61999997,134.59828967834164,32146,31.99638803534194,30.376953865349716,10504.502845892033,7013.976269304135,1.06552105807,0.011001737116386795,,,2.599758503056725,0.030312289526969294,0.00025712011009420725,0.05515394525426013,0.001093334155729046,110744815,0.00019978710774604417,31243662,7.672437255241928e-06,,,,,,
davao city,2362947040.061048,19538,52523,5.3764970826082505,16039,2.748131845634149,7015985.2299999185,133.57929345239071,3576529.650000003,132.9861549044398,26894,8.268488319355319,6.787710316006754,2969.1673622184344,1513.5885778919535,1.11661811563,0.002874930982617139,,,2.931819189954724,0.05019818825600896,0.00027519563303521946,0.0477530965298406,0.0004812908475826443,973612688,0.00020219677680646984,325063339,7.682013665732637e-06,,,,,,
novosibirsk,619023501.4874835,7102,18408,5.1838918614474805,5599,2.7882286679808503,3553749.6509999917,193.05463119295916,1902184.501,193.01719949264336,9855,11.472908513060064,9.04489084266732,5740.896173506341,3072.8792952596195,1.05295740333,0.000434593654932638,,,2.9428752464094647,0.026430253152281917,0.0007300227941765883,0.04387965831221246,0.0012138752021842625,279528170,0.0005797308482676063,314960454,2.1168701382594986e-05,,,,,,
hamburg,2447816434.674702,21225,51463,4.849281507656066,18160,2.8432508833922263,7556560.523999995,146.83482354312798,4327147.827999987,141.00455643899852,30688,8.670993338935014,7.418856962782559,3087.0617653174672,1767.7583035653709,1.07769920419,0.02386180362590599,,,2.601215547703209,0.043745011055689724,0.00022848103598082885,0.06922070783554721,0.000971116874252326,20834531,0.0001891510723483887,131118,7.100906726626545e-06,35 (36),139 (60),-3%,"€1,212 ",5,12
kathmandu,523396802.3162547,15082,37430,4.9635326879724175,10905,2.5108738894045883,4429961.054000027,118.35322078546687,2236286.4600000097,118.2532103008836,18911,28.815613571301352,20.835052777817353,8463.867250230709,4272.640662119993,1.16265093918,0.0009885118888592038,,,2.8466582681342114,0.059208072114405125,0.0003291249047126393,0.027069796225080343,0.00024935751651699293,3478112385,0.0002353338188075787,1273357431,9.95243237587485e-06,,,,,,
philadelphia,495689292.4883155,24810,61690,4.972994760177348,23656,3.3214026602176543,6839962.122999959,110.87635148322191,4566199.176999963,110.97553047683769,41146,50.05151488234906,47.7234436137384,13798.890205321899,9211.817253663186,1.0331574488700002,0.0033554871129842768,,,2.591750638183525,0.03315974139100072,0.00020045123786441223,0.0377844954991274,0.001045947774501689,110250592,0.00019788823852057155,109758248,6.06975275482659e-06,,,,,,
recife,289871156.01726466,18046,47136,5.223983154161587,15886,2.9378809708522664,4153571.3509999886,88.11887625169697,2381695.492000001,90.15085703470987,26419,62.25524556477495,54.803659040342176,14329.026068232204,8216.393534022916,1.0411537457,0.0012729124236252544,,,2.813973549078344,0.04901528923078197,0.00028949754248611386,0.036299826369648236,0.0007028360398035867,2372812651,0.00022530617565979385,1415650435,8.336665598178203e-06,,,,,,
guadalajara,166446270.67733896,19825,50323,5.07672131147541,18461,3.3316015132408574,4343281.470000026,86.30807920831482,2910636.816000008,88.54725490554009,32871,119.10750489827043,110.912668243479,26094.19515574252,17486.94521154135,1.0166224475799999,0.0016294736005405086,,,2.6854300126103694,0.04225320366168681,0.0002560896545336895,0.02109962168978549,0.0009144904300604274,1612663405,0.00032506883683867553,130154244,7.618135590932202e-06,32 (38),181 (18),9%,-,6,10
kampala,214326261.17942777,13880,31895,4.595821325648415,9372,2.39178674351585,3534762.2320000273,110.82496416366287,1820034.9629999972,110.37204141904171,16490,64.76107931720072,43.72772589054792,16492.43640302588,8491.889668510179,1.06091204741,0.0006897632857814705,,,2.7492110951008426,0.03670582991660715,0.000331134903497966,0.018136407300672584,0.0006063680384310572,1732627222,0.00034908584702124314,2208581838,1.0836350819238916e-05,,,,,,
harare,1088896810.069758,28835,78719,5.459961851916074,24752,2.795907750997052,11358993.342999948,144.29798832556241,5923347.013999984,146.1147787069238,40539,26.48092981202943,22.731263211630047,10431.652694686703,5439.768910352962,1.1109404322,0.007774489005195695,,,2.8870146234321656,0.03333796106627086,0.00018935846056451717,0.05233570313854508,0.0009487877759161582,2643741373,0.00012225741688544808,4072198784,5.202471520803817e-06,,,,,,
kharkiv,411438166.4722071,8076,21751,5.3865775136206056,6796,2.8961119366022783,3660551.515000012,168.2934814491293,1948572.9590000084,167.36004114060023,11643,19.62870889992054,16.517670342231302,8896.966332478745,4736.0043811872165,1.04543094374,0.0007355983632936418,,,2.9570538220240845,0.028007900405118445,0.0006670684227394655,0.04777942876011197,0.002630920797679981,384741847,0.00042636120642655114,393928203,1.8614079437491665e-05,,,,,,
kawasaki,275106632.45683724,24424,67655,5.5400425810678025,21170,2.9191778578447427,4735629.399999957,69.9967393392943,2540858.531999994,71.57146367707935,35501,88.78012057318172,76.95197971398039,17213.795820582225,9235.9043084817,1.05141760059,0.0007686054245805928,,,2.984885085708122,0.0615458331840084,0.00022683710359364096,0.03486597881864921,0.0004959066916534037,1642762192,0.0001238318390310562,36600124,6.15948488284488e-06,,,,,,
yekaterinburg,504970409.22989535,4707,11542,4.9041852560017,3807,2.8079456129169316,2418677.2500000102,209.5544316409644,1391264.9819999982,211.7280447420481,6571,9.32133826847083,7.539055616755568,4789.7405586371115,2755.141601508385,1.0538660653299998,0.0018194420377750824,,,2.7638269244387828,0.025804092641246664,0.001042113314067507,0.045010976559733976,0.001042538866644431,4237863943,0.0010069637871494978,175336144,3.206821281825283e-05,,,,,,
barranquilla,154940488.42956656,10512,30617,5.825152207001523,9749,3.2634132420091326,2770475.4349999875,90.48814171865264,1584131.617000003,92.66637127815169,17095,67.84540378403793,62.92093240968282,17880.900357813192,10224.129490337342,1.0170810345999999,0.00029395433909266093,,,3.0936707255200044,0.04501079671579095,0.0005541958145753505,0.02318937087772717,0.0004785955512780709,672575679,0.0003594795028480968,619319823,1.432019072896498e-05,,,,,,
porto alegre,605938332.0870541,17752,43504,4.901306894997747,15085,2.939556106354213,5142951.3930000365,118.2178970439508,3053859.009999977,117.07337588652392,26085,29.296710671622602,24.89527267245533,8487.582185609537,5039.884173495784,1.0415802805,0.0008275101140125046,,,2.701686194982769,0.03748197454667489,0.0002761144101739891,0.03952981823644335,0.0006490645640479919,297234267,0.00021535180833384373,293815452,8.479712753628763e-06,48 (45),113 (93),-14%,-,5,12
munich,365323633.59333634,14501,37279,5.141576443003932,13069,2.9671746776084413,4647838.843000013,124.67713305077963,2738432.2189999977,127.32156495257568,21508,39.69357212772589,35.77376002601542,12722.524401949318,7495.907647870136,1.04785978185,0.004265135867378417,,,2.736231984001085,0.06582657119968056,0.000354591478827899,0.05522147897846205,0.0011368008862886409,21093139,0.0002568663088074007,146607,1.041335944266063e-05,,,,,,
milan,210968006.2045352,13397,26445,3.947898783309696,12467,3.0763603791893708,2581030.472999983,97.59994225751495,1942465.045999995,94.80989096056204,20488,63.502519841854614,59.09426848312321,12234.226977988565,9207.391589588991,1.0420416599200002,0.0015882019285309132,,,2.0578699211266183,0.051630870375625665,0.00029470728451102765,0.09611817855454408,0.001068745535510291,21227095,0.0003984744767070612,14461110,1.1358838068590786e-05,27 (30),226 (7),6%,-,8,8
semarang,410659944.9728447,42790,113204,5.291142790371582,34973,2.7285113344239313,8051275.706000023,71.12183055369087,4241162.008,72.6052317595097,58414,104.19813406157628,85.162919900339,19605.700055632213,10327.67393050825,1.06750426075,0.0017667220239567507,,,2.9087921632777465,0.060494514075957184,0.00012365661245577008,0.038385915712392346,0.00040261553833000584,5577194778,0.00010076175286056276,79417781,3.5079644077297243e-06,,,,,,
kobe,729182049.582715,36329,104247,5.739051446502794,32886,3.0404910677420243,9938852.31200011,95.33945640642042,5501524.994000001,99.76290200558519,55146,49.821577507002246,45.09984854786193,13630.138478707428,7544.789394018034,1.0910588271700001,0.0014101125212236324,,,3.0140700267002702,0.05166935699542495,0.00015797873393816434,0.04965153117868355,0.000613539299287199,1162858619,0.00010468637247309926,291541919,4.141114519501109e-06,,,,,,
kyoto,1029274037.2683665,45902,122004,5.3158468040608255,39779,2.8544943575443336,8723537.04100011,71.50205764565186,4722826.316999987,72.21226135286362,65402,44.59648095449998,38.64762790050661,8475.427072999793,4588.502328820121,1.09448518325,0.0007294842792039606,,,2.838258318446348,0.08177121947529307,0.00011581113274358538,0.03858219685416542,0.0002897696856074948,1715352346,0.00010744462054362316,302505462,3.2719453916990745e-06,,,,,,
sofia,191897093.5250683,7667,18319,4.77866179731316,6663,2.978087909221338,2224270.039000007,121.4187476936518,1394197.451000001,122.90174991184776,11344,39.953705703199866,34.721734850713545,11590.95220329349,7265.339069962888,1.0450613818799999,0.0008188219880997871,,,2.5886591887309303,0.033429192334110784,0.0006233579177294081,0.042070634610089294,0.0016180835284338349,246479106,0.0004911142684464546,93528838,1.983482913453445e-05,,,,,,
montevideo,655018348.9912058,16959,46910,5.532165811663424,15673,3.2354502034318062,6119046.345000021,130.44225847367343,3470762.7199999965,126.5500882374388,27426,25.890877753453122,23.92757397428332,9341.79379008843,5298.7259446171565,1.0198161519,0.0005116179918993819,,,2.931875896770674,0.0369895729460042,0.00032622749213720225,0.043100025551821824,0.0008110874281371837,917617690,0.00023417957073072515,917605455,8.855181170578232e-06,,,,,,
phoenix,1830386198.3832397,48692,125293,5.14634847613571,39613,2.800562720775486,17292677.02300029,138.01790222119584,9494916.653000053,139.81000181114152,67913,26.60203624951341,21.641880841862626,9447.5564983361,5187.384313423479,1.0758092817799998,0.004357785351136935,,,2.851666255921497,0.04293263622384473,0.00010569403947614968,0.047796450380036465,0.0008504266260280124,41623349,8.311366199737752e-05,41231518,3.0994076862551603e-06,,,,,,
prague,556741208.3684127,20697,48092,4.64724356186887,17030,2.8062521138329233,5757183.645000053,119.71187817100665,3555350.1410000236,122.45471312943528,29034,37.1752614839751,30.58871832014764,10340.86135257002,6386.001408840102,1.06646955477,0.003243782749729685,,,2.58020727641688,0.04040374330072777,0.0002245479107977577,0.060205412792744085,0.0009352886221120297,29745832,0.00024605291565033964,6935883,7.279292986190517e-06,46 (46),143 (51),-4%,-,5,11
san antonio,1945408593.5509079,38687,99408,5.139090650606146,32699,2.918189572724688,15770210.84899995,158.64126477748218,9177640.075000064,163.27996148235238,56208,19.886310838889397,16.80829421048012,8106.374620364433,4717.589973347622,1.05973349112,0.002203042008691453,,,2.8080578316574365,0.032078857506940006,0.0001328410962778883,0.05153152221676288,0.001139863322408935,4620708502,0.00011121618199165664,149465111,3.910143107787168e-06,,,,,,
,1038244.0460521558,183,468,5.114754098360656,159,2.9836065573770494,27972.01399999997,59.769260683760635,14458.931000000002,59.25791393442624,244,176.2591374309765,153.14318498101238,26941.656064738763,13926.33172805468,1.0426028966299998,0.0,,,2.867941712204007,0.060409054387007825,0.028103044496487067,0.03187613843351548,0.002796508647542871,456156677,0.01115153955811357,4380549648,0.0009383795362528508,,,,,,
san diego,1643379362.8164089,30709,75278,4.90266697059494,23467,2.7557393597968023,10997139.896999996,146.08703601317777,6572696.184000006,155.872985604857,42167,18.686494850082077,14.279721731312524,6691.784104038641,3999.500257040942,1.07747033505,0.003772682589866894,,,2.8056302712559766,0.0332479248754635,0.00015965438877799776,0.040007815298446714,0.0007327221816678995,49295475,0.00014934234642201332,48948364,4.921679800073042e-06,,,,,,
nizhny novgorod,368674287.71974015,4654,11933,5.128061882251826,3802,2.813064030941126,2243124.8590000086,187.97660764267232,1215308.9710000064,186.5974160908961,6513,12.623608846673601,10.312625877750973,6084.299702248813,3296.4299694365004,1.05877573933,0.0005028073409871786,,,2.8697786850021583,0.026891846092949298,0.0011020979759836355,0.05673972210285096,0.0019153284134339227,304927622,0.0008571398395993973,426956720,3.231701369373789e-05,39 (41),180 (19),2%,-,5,12
luanda,3224155796.104645,133066,388745,5.84288999443885,120239,2.9888701847203643,35361119.68500015,90.96224950803264,18237289.50899975,91.68244959732027,198918,41.27157879925264,37.29317303626274,10967.559237591027,5656.454173533935,1.03275203553,0.000475890365149391,,,3.09163139952681,0.048084304447349464,4.391004392159156e-05,0.041537890613534335,0.00012956915178993352,644640556,2.657127472388365e-05,2356031467,1.1278318367761144e-06,,,,,,
rosario,191728549.24542263,12966,29778,4.5932438685793615,12496,3.4511800092549745,3152601.803000012,105.87016599503029,2345286.9129999983,104.99560876572494,22337,67.62686126312278,65.17547881721289,16443.04833791088,12232.330147128521,1.01374854912,0.00010074551682450131,,,2.3700280220062533,0.03220187985737378,0.000354280282960255,0.02538176770013876,0.0006717005042725441,549286406,0.0003385356427355586,258017954,1.161832711784039e-05,,,,,,
auckland,10754679946.167742,36718,83653,4.556511792581294,28711,2.637643662508851,16734258.577999767,200.04373516789317,8960109.768000143,182.04205136123818,49220,3.414141581506,2.669628491383484,1555.9978225072846,833.1358825041498,1.10531974313,0.020250319773349432,,,2.5616291737022503,0.04533861066719943,0.0001240981505182919,0.0840804691613625,0.0003523095492812884,354096404,0.00012393343694179303,316392510,4.093759412461633e-06,36 (34),150 (42),-6%,-,5,11
qom,150842110.09806213,14431,34399,4.7673757882336645,12279,2.8095073106506825,3041557.796000001,88.41994813802731,1842968.2980000037,91.08274676287455,20234,95.66957125313641,81.40299808864678,20163.8507577406,12217.86341229179,1.0330667092499999,0.000930259600569784,,,2.6144261196960197,0.04983343162619377,0.00033037947250411,0.031744161873743564,0.000435103768115462,2646500360,0.0002521206464941788,1191366502,1.0430065179227143e-05,,,,,,
ahvaz,571899630.4767307,15828,40108,5.067980793530452,13587,2.9255117513267628,4156583.2420000224,103.63476717861828,2493827.434999978,107.8878405797092,23115,27.676185044578382,23.757665289403995,7268.029249354698,4360.603333352646,1.0312040939700002,0.0006482497257405006,,,2.813966809872795,0.04102964917300071,0.0003202110819188921,0.024756609745237333,0.00017906077576989712,4112337872,0.00029014664681127,1673278483,9.491337705285317e-06,,,,,,
omsk,1277204964.163832,7871,20651,5.247363740312539,6259,2.8037098208613904,3902548.1429999964,188.97623083627892,2057044.0929999969,187.08904893133214,10995,6.16267570268413,4.9005446859484145,3055.5378756728674,1610.5826008488114,1.04766334358,0.0005810856617112973,,,2.9598716808537566,0.028038420670779586,0.0006667552401922629,0.03543810612798045,0.0011568967822081476,2371481228,0.0005365204402514399,454389461,1.9084703335354268e-05,,,,,,
mandalay,45845619947.293236,32891,90991,5.5328813353196935,27382,2.8236295643185065,20107269.37300016,220.98085934872847,10464850.605000107,225.6425590797384,46378,0.7174294957252925,0.5972653446824346,438.58648647606094,228.26282242515427,1.078764041,0.00032970293765317453,,,3.0602935960190694,0.054078400524632385,0.00016822381682336248,0.02502001560710657,7.479491361605862e-05,3700808295,0.0001360363452083511,2247003608,4.5645622000197735e-06,,,,,,
dallas,1754095872.7796016,36297,92815,5.114196765572912,32912,3.1395432129377085,13453608.515999895,144.95080015083656,8264625.775999888,146.07231969458434,56579,20.692711591916872,18.7629424997429,7669.825078991171,4711.615769840147,1.04662894279,0.0023918547648548194,,,2.7241613172805392,0.032303714300469244,0.00014090248968403777,0.047229798605943625,0.0005866002268024702,82013342,0.00012377720504461477,81541643,4.174682601547431e-06,,,,,,
rostov-on-don,331743277.41901124,7827,20553,5.251820620927559,6797,2.989523444487032,3025575.896000014,147.20848031917552,1709381.6939999997,146.57706173898129,11662,23.593545168103102,20.488734701366653,9120.23272796734,5152.724441921246,1.0358971749099999,0.00029192818566632606,,,2.865359226608734,0.030684959712872505,0.0006710734246009672,0.03765171841062991,0.000792083634201467,1837676997,0.000555139473820534,906562378,1.91890006807204e-05,33 (35),237 (4),1%,-,7,8
monterrey,327359986.49772286,25706,68877,5.35882673305843,23424,3.0833657511864936,6318347.648000067,91.73378120417654,3694616.916999977,93.39746491228011,39558,78.52517430433976,71.55425515073736,19300.91614310357,11286.098085862664,1.05151753467,0.0011034162347372852,,,2.834690344666648,0.049902700888188184,0.00020847409971053984,0.03460235335089516,0.00016282743643725834,4751771382,0.00023839455781440278,293537866,5.8632655547594925e-06,49 (49),144 (50),-3%,-,4,13
campinas,1016231729.4898669,28342,73751,5.2043610189824285,25314,3.00885611460024,8329345.452000034,112.93874594242835,4840115.664000009,113.62307300812266,42598,27.889308292142445,24.909672927362003,8196.305242487599,4762.8070680588535,1.0512063777,0.0018982793453648087,,,2.7828405428927767,0.05537374823320562,0.0001836336409788436,0.05834333027544274,0.0006350277003440372,1593747120,0.00014111080779083334,245978977,5.316676644843541e-06,,,,,,
fez,99853871.53291708,11894,33201,5.5828148646376325,11197,3.0562468471498234,2400893.5939999917,72.31389397909676,1330905.757999987,73.34834709286234,18145,119.11405954929964,112.13385948995358,24044.07117262881,13328.534362949069,1.05080085722,0.000843348091924942,,,2.916892270612585,0.06230872703205832,0.0004694202358225336,0.04593472499139182,0.0014768149084842615,3364810552,0.00033043615844214724,1585234464,1.2619533124195666e-05,,,,,,
calgary,980536304.0590783,32508,76800,4.724990771502401,28151,2.9636089577950044,10734749.508000147,139.77538421875192,6804793.048000001,140.13453835540273,48559,33.15328546778759,28.70979879425645,10947.834836468604,6939.8685391153085,1.1629784224600002,0.013919270833333334,,,2.5050756736803157,0.03707432740780157,0.00014535302462553339,0.09689409786309668,0.001592540865920726,1454594435,0.00016116202935623978,29023368,4.647588304371103e-06,,,,,,
tbilisi,570711221.1082742,11264,26983,4.791015625,8838,2.7130681818181817,3901040.5439999723,144.57401119223113,2174885.873000003,142.45666293312394,15267,19.736776820554248,15.485940477633033,6835.401863002575,3810.834258307648,1.08502826858,0.0010747507690027054,,,2.675154516707228,0.03720812564588249,0.0004253765093669082,0.04106297348484795,0.0004233707395041792,1594679260,0.0004103715310463503,220806817,1.334680031950415e-05,,,,,,
yerevan,266897996.45452455,9183,22609,4.924098878362192,7044,2.6706958510290755,3169744.978999985,140.19837140076893,1721208.3090000032,140.71356352191003,12232,34.40640290293317,26.392105199636422,11876.241189918645,6448.936791825155,1.09570668192,0.0018134371268079086,,,2.8098878362190787,0.03447271660970643,0.0005362773772993267,0.03417339493785093,0.0008804676653458472,287884966,0.00047535804315757755,1360564994,1.6363084890751213e-05,,,,,,
tokyo,856995219135.2845,274796,744539,5.418848891541362,242800,2.9582926971280514,49064759.65999771,65.899515888352,27295829.65599978,67.19271169184057,406232,0.32065056357872274,0.2833154661527601,57.252080950351704,31.850620687874443,1.05571967004,0.0006205181998525263,,,2.900338324569391,0.06638470409135833,1.9719605129500642e-05,0.03182313945097473,0.0001292246911819551,2451968314,1.1661780050804465e-05,271664600,5.465694282608449e-07,,,,,,
astana,820280708.6107285,5394,13306,4.933629959213942,4621,2.9328883945124216,2598360.7860000026,195.27737757402699,1618386.2870000112,204.70355261826603,7906,6.575797703612423,5.633437372709122,3167.648292498218,1972.9664126089194,1.0504306102299998,0.0011273109875244252,,,2.6984210851563537,0.0252796863345548,0.000914821056779852,0.060165616116672725,0.0007686570311563148,315445403,0.0010979750610870971,259996999,2.7963459871886827e-05,,,,,,
bulawayo,563611544.8006588,10787,31862,5.907481227403356,10191,3.040975247983684,4613064.313999999,144.78263492561672,2388304.342000011,145.3093418106602,16436,19.139068565061432,18.081602646383708,8184.829350207108,4237.5007468037575,1.07465274408,0.003766241918272551,,,3.026341893019308,0.029982524503696286,0.0005476989827001751,0.06370322301535876,0.00172804149384925,297016802,0.00029897174009780025,297031300,1.391407266242391e-05,,,,,,
melbourne,51593188.29725476,3560,7124,4.002247191011237,3354,3.224719101123596,589384.0499999989,82.73217995508124,463495.558000001,82.28218675661299,5633,69.0013569134169,65.00858176617986,11423.679548630636,8983.657984646457,1.03709908441,0.0011229646266142617,,,2.0792602996254668,0.0599255727460763,0.001124542621807061,0.057834403424291185,0.0013193986583127494,29897221,0.0015549139273357436,26033782,4.324175370376468e-05,17 (15),118 (87),-13%,-,6,11
cologne,458884074.508432,16183,35757,4.4190817524562815,13166,2.7433726750293523,4289429.1579999635,119.96054361383686,2661435.5479999892,119.62045700930328,22249,35.26598742250018,28.691342174172732,9347.522383719477,5799.799330257831,1.05388953963,0.006460273512878597,,,2.461873571031328,0.04304240085649903,0.00027308625339614025,0.06590043049290571,0.0007285388131618111,242847938,0.00031673895905841065,160165,9.33733879763354e-06,66 (61),99 (116),-7%,€867,4,13
islamabad,1363358306.5388858,19825,47782,4.820378310214376,15865,2.730441361916772,6513181.983999963,136.31036758611953,3823716.2109999782,141.54048532296792,27015,14.541298428238642,11.636706157074707,4777.307588740021,2804.6304428269664,1.06243150999,0.001653342262776778,,,2.7043018074822034,0.03747807599603633,0.0002431587121779153,0.02800840689365259,0.0002980403186698685,2500266863,0.00022386429393637548,107486318,7.620513256168167e-06,,,,,,
birmingham,303906051.58313304,25560,56911,4.453129890453834,17956,2.460798122065728,4992491.21999991,87.72453866563423,2749991.3770000013,86.99200863596106,31612,84.10493922990572,59.084048858066794,16427.745331139686,9048.820721649057,1.05706955728,0.011034773593857076,,,2.619900886802285,0.08407336071915851,0.00017422942566042274,0.03614241001565061,0.0003698718321572478,17809559,0.0002171168465230223,205704,5.882466398838808e-06,51 (52),134 (68),-4%,£994,5,12
tripoli,1002951914.5775973,48445,123165,5.0847352667974,38198,2.6618639694498922,13465918.351000026,109.33234564202513,7126292.834999883,110.62580078549291,64418,48.302415395859796,38.08557463703278,13426.28510427773,7105.318541618408,1.07484949184,0.0016400763203832257,,,2.8319176385589313,0.040141142319171964,0.00010496109459983597,0.03773488836136979,0.0010248153362918436,6165684180,7.631522387087887e-05,277327523,3.101233588839328e-06,,,,,,
belgrade,3788191221.543264,33606,76762,4.5683508897220735,23209,2.468398500267809,13178489.72800006,171.67986409942498,7041141.708999977,169.7355955210563,41483,8.871252277045642,6.126670656964599,3478.8343452818885,1858.7081003084893,1.07658438613,0.001146400562778458,,,2.7043766986052686,0.033357062895682306,0.0001359425945460663,0.0316877938463377,0.0002899564220783477,356056588,0.00013814445629859655,2875739251,4.474302569244647e-06,,,,,,
